/board/view/?id=smartphone&no=4399917&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-19 11:28,S7 +도 나오냐?,S7 호떡처럼 5.7인치로 늘린거 루머 있었잖아,73,2017-04-03 22:35:42.027000
/board/view/?id=smartphone&no=4399735&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-18 19:39,야 3.7에 ㅅㄷㄹ가서 놑5 하려는데 갤s7 관련해서 가격변동있냐??,ㅇㅇㅇ??? 제발.... 지금이 거의 최저수준이라던데,187,2017-04-03 22:35:42.751000
/board/view/?id=smartphone&no=4399728&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-18 19:22,s7 나오고나면 노트5 중고시세 많이 떨어저있겠지?,노트팔고 s7살라고,80,2017-04-03 22:35:43.423000
/board/view/?id=smartphone&no=4399522&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-17 23:28,매우 고민중인데 추천좀,3월까지 기다려서 S7 평 좋으면 살까 아니면 노트5 살까?,66,2017-04-03 22:35:44.096000
/board/view/?id=smartphone&no=4399490&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-17 21:45,베가lte a 쓰고있는데 s7으로 기변할까?,아니면 노트5?,48,2017-04-03 22:35:45.891000
/board/view/?id=smartphone&no=4399373&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-17 15:48,S7 방수방진 sd카드 확정인가여,아직 모르조?,107,2017-04-03 22:35:46.875000
/board/view/?id=smartphone&no=4399276&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-17 10:56,갤럭시s7 엑시노스 gpu성능 벤치결과 유출,갓냅 드래곤에쳐발렸다고 전해라시코는 지금 난리중근데 뱀사냥이 뭐다냐?,251,2017-04-03 22:35:47.676000
/board/view/?id=smartphone&no=4399227&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-17 0:43,지금 갤포아인데 S7 엣지 출시되고 갈아타면,신세계임?ㅋㅋㅋ,80,2017-04-03 22:35:48.263000
/board/view/?id=smartphone&no=4399148&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-16 20:51,올해 살 예정인 스마트 기기들,일단 예상임이쁘면 추가 구매 할듯1.아이폰7(플러스나 5se6c?는 안살듯 싶음)2.아이패드 에어3or프로23.갤럭시s74.갤럭시 노트6(는 안살수도 있음 갤7과 비슷할시)5.엑스페리아z6 or z7(혹 컴펙트로 살수도 있음)본래 살려고 했으나 패스할것으로 보이는건G5(안이뻐 보임) v10후속은 디자인 보고A10용으로 아7엑시용으로 갤7스냅820용으로 엑페 생각중이란 얘기넥서스는 소니 제조라고 하면 살듯 아님 올해는 패스,261,2017-04-03 22:35:48.804000
/board/view/?id=smartphone&no=4398979&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-16 9:44,손 작은데 배터리 오래 가는 폰 쓰고 싶으면 s7 기다려?,일단 가격은 노 상관임.,125,2017-04-03 22:35:49.498000
/board/view/?id=smartphone&no=4398975&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-16 9:19,이제 배터리 때문에 노트 사지 않아도 될 것 같다.,S7 배터리 3000노트5 보다 더 오래갈 듯,95,2017-04-03 22:35:50.153000
/board/view/?id=smartphone&no=4398969&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-16 6:37,S7은 유리 아니라 플라스틱이라는데 ㄹㅇ?,ㄹㅇ?,119,2017-04-03 22:35:50.898000
/board/view/?id=smartphone&no=4398965&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-16 4:04,S7디자인 뜬거 봤는데,아니 6에서 달라진게 뭐여?물론 언제나 그래왔지만...,183,2017-04-03 22:35:51.584000
/board/view/?id=smartphone&no=4398928&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-15 23:33,아니 s7 디자인 ㄹㅇ 좋은데 홀수라 걸리네 ㅋㅋㅋㅋㅋ;;,ㄹㅇ,138,2017-04-03 22:35:52.256000
/board/view/?id=smartphone&no=4398840&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-15 18:17,그냥 돈 쟁여 놓다가 노트5 팔고 s7사야겠다,개꾸르,82,2017-04-03 22:35:54.020000
/board/view/?id=smartphone&no=4398621&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-14 22:13,s3에서 s7가면 신세경이지?,?,169,2017-04-03 22:35:54.590000
/board/view/?id=smartphone&no=4398606&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-14 21:20,노트5랑 갤s7중에 뭐 살까,핸드폰 와이파이 고장나서 살려그러는데 좀 기다렸다가 s7사는게 낫냐?,138,2017-04-03 22:35:55.161000
/board/view/?id=smartphone&no=4398576&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-14 19:01,S7 배터리 타임 노트5 넘을 것 같은데...,이제 손 작은데 배터리 땜에 노트 사는 애들 없을 듯,76,2017-04-03 22:35:55.891000
/board/view/?id=smartphone&no=4398526&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-14 15:30,폰 새로사는데 질문좀 해봐요 맛폰갤러님들아,S7 나오면 S6 가 가격인하될꺼니.. 지금도 떨어졌지만S6엣지 vs 사과6+엣지가 끌렸는데 램누수니 뭐니 이것저것 불편한거 많다하고사과는 내가 적응도 해야하고 폰을 좀 함부로 다루는적이 많아서 파손우려도 크고 돈도 들고 사과폰이 좋다고는 하는데 어쩐지 모른다애초에 안등이 유저라 엣지를 사는게 나을까?lg서 skt로 아는 형 폰집에서 폰 바꿀껀데 가격은 어느정도 나올까..?,128,2017-04-03 22:35:57.137000
/board/view/?id=smartphone&no=4398472&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-14 11:43,갤s7 처음 나오면 ㅎㅇ로 얼마정도 형성될까??,지금 노트5생각중인데 s7나 s7+도 끌린다..비쌀거같으면 걍 놑5 ㄱㄱ하려함.,220,2017-04-03 22:35:57.875000
/board/view/?id=smartphone&no=4398404&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-14 0:25,S7 실망스러운 점,해상도가 그대로임 전작 대비 디자인 퇴보 배터리 용량을 제외하면 전작과 차별화 요소 X,217,2017-04-03 22:35:58.574000
/board/view/?id=smartphone&no=4398212&page=4&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-13 12:02,형들,폰사려는데 s7하고 g5중에 뭐가 더 좋을까?? 그리고 출시일 아는형들있어? 네이버에 안나오던데,82,2017-04-03 22:35:59.123000
